,idx
11395,5
11396,5
11397,5
11398,5
11399,5
11400,5
11401,5
11402,5
11403,5
11404,5
11405,5
11406,5
11407,5
11408,5
11409,5
11410,5
11411,5
11412,5
11413,5
11414,5
11415,5
11416,5
11417,5
11418,5
11419,5
11420,5
11421,5
11422,5
11423,5
11424,5
11425,5
11426,6
11427,6
11428,6
11429,6
11430,6
11431,6
11432,6
11433,6
11434,6
11435,6
11436,6
11437,6
11438,6
11439,6
11440,6
11441,6
11442,6
11443,6
11444,6
11445,6
11446,6
11447,6
11448,6
11449,6
11450,6
11451,6
11452,6
11453,7
11454,7
11455,7
11456,7
11457,7
11458,7
11459,7
11460,7
11461,7
11462,7
11463,7
11464,7
11465,7
11466,7
11467,7
11468,7
11469,7
11470,7
11471,8
11472,8
11473,3
11474,4
11475,2
11476,2
11477,2
11478,2
11479,1
11480,1
11481,1
11482,6
11483,6
11484,6
11485,6
11486,6
11487,6
11488,6
11489,1
11490,1
11491,1
11492,6
11493,1
11494,1
11495,1
11496,1
11497,1
11498,6
11499,6
11500,6
11501,6
11502,6
11503,6
11504,1
11505,1
11506,1
11507,1
11508,6
11509,6
11510,6
11511,6
11512,6
11513,3
11514,3
11515,3
11516,3
11517,3
11518,3
11519,3
11520,3
11521,3
11522,3
11523,7
11524,8
11525,7
11526,7
11527,8
11528,8
11529,8
11530,8
11531,8
11532,7
11533,7
11534,8
11535,8
11536,8
11537,8
11538,8
11539,8
11540,8
11541,8
11542,8
11543,8
11544,7
11545,8
11546,8
11547,8
11548,8
11549,8
11550,8
11551,8
11552,8
11553,8
11554,8
11555,8
11556,8
11557,8
11558,8
11559,8
11560,8
11561,8
11562,7
11563,8
11564,8
11565,8
11566,8
11567,7
11568,7
11569,8
11570,8
11571,8
11572,8
11573,8
11574,8
11575,8
11576,8
11577,2
11578,5
11579,5
11580,5
11581,5
11582,5
11583,5
11584,5
11585,5
11586,5
11587,5
11588,5
11589,5
11590,5
11591,5
11592,5
11593,5
11594,5
11595,5
11596,5
11597,5
11598,5
11599,5
11600,5
11601,5
11602,5
11603,5
11604,5
11605,5
11606,5
11607,2
11608,2
11609,2
11610,2
11611,2
11612,2
11613,2
11614,2
11615,2
11616,2
11617,2
11618,2
11619,2
11620,2
11621,2
11622,2
11623,2
11624,2
11625,2
11626,2
11627,2
11628,2
11629,2
11630,2
11631,2
11632,2
11633,2
11634,2
11635,2
11636,2
11637,2
11638,2
11639,2
11640,2
11641,2
11642,2
11643,2
11644,2
11645,2
11646,2
11647,2
11648,2
11649,2
11650,2
11651,2
11652,2
11653,2
11654,5
11655,5
11656,2
11657,2
11658,2
11659,2
11660,2
11661,2
11662,2
11663,2
11664,2
11665,2
11666,2
11667,5
11668,5
11669,5
11670,5
11671,5
11672,2
11673,2
11674,5
11675,5
11676,5
11677,5
11678,5
11679,2
11680,2
11681,2
11682,2
11683,2
11684,2
11685,2
11686,2
11687,2
11688,2
11689,2
11690,2
11691,2
11692,2
11693,2
11694,2
11695,2
11696,2
11697,2
11698,2
11699,2
11700,2
11701,2
11702,2
11703,2
11704,2
11705,2
11706,2
11707,2
11708,2
11709,2
11710,2
11711,2
11712,2
11713,2
11714,2
11715,2
11716,2
11717,2
11718,2
11719,2
11720,2
11721,2
11722,2
11723,2
11724,2
11725,2
11726,2
11727,2
11728,2
11729,2
11730,2
11731,2
11732,2
11733,5
11734,8
11735,2
11736,2
11737,2
11738,2
11739,2
11740,2
11741,2
11742,2
11743,2
11744,2
11745,2
11746,2
11747,2
11748,4
11749,4
11750,4
11751,4
11752,4
11753,4
11754,4
11755,4
11756,4
11757,4
11758,4
11759,4
11760,7
11761,7
11762,8
11763,8
11764,8
11765,8
11766,8
11767,8
11768,8
11769,8
11770,8
11771,8
11772,8
11773,8
11774,3
11775,3
11776,3
11777,3
11778,7
11779,7
11780,7
11781,7
11782,7
11783,7
11784,7
11785,7
11786,7
11787,7
11788,7
11789,7
11790,7
11791,7
11792,7
11793,7
11794,7
11795,8
11796,7
11797,7
11798,7
11799,7
11800,7
11801,7
11802,7
11803,7
11804,7
11805,7
11806,7
11807,7
11808,7
11809,7
11810,7
11811,7
11812,7
11813,7
11814,7
11815,7
11816,7
11817,7
11818,7
11819,7
11820,7
11821,7
11822,7
11823,7
11824,7
11825,7
11826,7
11827,7
11828,7
11829,7
11830,7
11831,7
11832,7
11833,7
11834,7
11835,7
11836,7
11837,7
11838,7
11839,7
11840,8
11841,8
11842,7
11843,7
11844,7
11845,7
11846,7
11847,7
11848,7
11849,7
11850,7
11851,7
11852,7
11853,7
11854,7
11855,7
11856,7
11857,7
11858,7
11859,7
11860,7
11861,7
11862,7
11863,7
11864,7
11865,7
11866,7
11867,7
11868,7
11869,8
11870,7
11871,7
11872,7
11873,7
11874,7
11875,7
11876,7
11877,7
11878,7
11879,7
11880,7
11881,7
11882,7
11883,7
11884,7
11885,7
11886,7
11887,7
11888,7
11889,7
11890,7
11891,7
11892,7
11893,7
11894,7
11895,7
11896,7
11897,7
11898,7
11899,7
11900,7
11901,7
11902,7
11903,7
11904,7
11905,7
11906,7
11907,7
11908,7
11909,7
11910,7
11911,7
11912,7
11913,7
11914,7
11915,7
11916,7
11917,7
11918,8
11919,8
11920,8
11921,8
11922,8
11923,8
11924,8
11925,3
11926,3
11927,3
11928,3
11929,3
11930,3
11931,3
11932,3
11933,8
11934,8
11935,8
11936,8
11937,8
11938,8
11939,8
11940,4
11941,3
11942,3
11943,3
11944,3
11945,3
11946,3
11947,3
11948,3
11949,3
11950,3
11951,3
11952,3
11953,3
11954,3
11955,3
11956,3
11957,3
11958,3
11959,3
11960,3
11961,3
11962,3
11963,3
11964,3
11965,3
11966,3
11967,3
11968,3
11969,3
11970,3
11971,3
11972,3
11973,3
11974,3
11975,3
11976,3
11977,3
11978,3
11979,3
11980,3
11981,3
11982,3
11983,3
11984,3
11985,3
11986,3
11987,3
11988,3
11989,3
11990,3
11991,3
11992,3
11993,3
11994,3
11995,3
11996,3
11997,3
11998,3
11999,3
12000,3
12001,3
12002,3
12003,3
12004,3
12005,3
12006,3
12007,3
12008,3
12009,3
12010,3
12011,3
12012,3
12013,3
12014,3
12015,3
12016,3
12017,3
12018,3
12019,3
12020,3
12021,3
12022,3
12023,3
12024,3
12025,3
12026,3
12027,3
12028,3
12029,3
12030,3
12031,3
12032,3
12033,3
12034,3
12035,3
12036,3
12037,3
12038,3
12039,3
12040,3
12041,3
12042,3
12043,3
12044,3
12045,3
12046,3
12047,3
12048,3
12049,3
12050,3
12051,3
12052,3
12053,3
12054,3
12055,3
12056,3
12057,3
12058,3
12059,3
12060,3
12061,3
12062,3
12063,3
12064,3
12065,3
12066,4
12067,6
12068,1
12069,6
12070,6
12071,6
12072,6
12073,6
12074,6
12075,6
12076,6
12077,6
12078,6
12079,6
12080,6
12081,6
12082,6
12083,6
12084,6
12085,6
12086,6
12087,6
12088,6
12089,6
12090,6
12091,6
12092,6
12093,6
12094,1
12095,1
12096,1
12097,5
12098,5
12099,5
12100,5
12101,5
12102,5
12103,5
12104,1
12105,1
12106,1
12107,1
12108,6
12109,6
12110,1
12111,6
12112,6
12113,6
12114,1
12115,1
12116,1
12117,1
12118,4
12119,4
12120,4
12121,4
12122,4
12123,4
12124,6
12125,6
12126,6
12127,6
12128,1
12129,1
12130,6
12131,6
12132,6
12133,6
12134,6
12135,6
12136,6
12137,1
12138,1
12139,6
12140,6
12141,6
12142,6
12143,4
12144,4
12145,4
12146,4
12147,4
12148,4
12149,4
12150,4
12151,4
12152,4
12153,4
12154,4
12155,4
12156,4
12157,4
12158,4
12159,4
12160,4
12161,4
12162,4
12163,4
12164,4
12165,4
12166,4
12167,4
12168,4
12169,4
12170,4
12171,4
12172,4
12173,4
12174,4
12175,4
12176,4
12177,4
12178,4
12179,4
12180,4
12181,4
12182,4
12183,4
12184,4
12185,4
12186,4
12187,4
12188,4
12189,4
12190,4
12191,4
12192,4
12193,4
12194,4
12195,4
12196,4
12197,4
12198,4
12199,4
12200,4
12201,4
12202,4
12203,4
12204,4
12205,4
12206,4
12207,4
12208,4
12209,4
12210,4
12211,4
12212,4
12213,4
12214,4
12215,4
12216,4
12217,4
12218,4
12219,4
12220,4
12221,4
12222,4
12223,4
12224,4
12225,4
12226,4
12227,4
12228,4
12229,4
12230,4
12231,4
12232,4
12233,4
12234,4
12235,4
12236,4
12237,4
12238,4
12239,4
12240,4
12241,4
12242,4
12243,4
12244,4
12245,4
12246,4
12247,4
12248,4
12249,4
12250,4
12251,4
12252,4
12253,4
12254,4
12255,4
12256,4
12257,4
12258,4
12259,4
12260,4
12261,4
12262,4
12263,4
12264,4
12265,4
12266,4
12267,4
12268,4
12269,4
12270,4
12271,4
12272,4
12273,4
12274,4
12275,4
12276,4
12277,4
12278,4
12279,4
12280,4
12281,4
12282,4
12283,4
12284,4
12285,4
12286,4
12287,4
12288,4
12289,4
12290,4
12291,4
12292,4
12293,4
12294,4
12295,4
12296,4
12297,4
12298,4
12299,4
12300,4
12301,4
12302,4
12303,4
12304,4
12305,4
12306,4
12307,4
12308,4
12309,4
12310,4
12311,4
12312,4
12313,4
12314,4
12315,4
12316,4
12317,4
12318,4
12319,4
12320,4
12321,4
12322,4
12323,4
12324,4
12325,4
12326,4
12327,4
12328,4
12329,4
12330,4
12331,4
12332,4
12333,4
12334,4
12335,4
12336,4
12337,4
12338,4
12339,4
12340,4
12341,4
12342,4
12343,4
12344,4
12345,4
12346,4
12347,4
12348,2
12349,2
12350,2
12351,1
12352,1
12353,6
12354,6
12355,6
12356,6
12357,6
12358,6
12359,6
12360,6
12361,6
12362,6
12363,6
12364,6
12365,6
12366,6
12367,6
12368,6
12369,6
12370,6
12371,6
12372,6
12373,6
12374,6
12375,6
12376,6
12377,6
12378,6
12379,6
12380,6
12381,1
12382,1
12383,6
12384,6
12385,6
12386,6
12387,6
12388,6
12389,6
12390,6
12391,6
12392,6
12393,6
12394,6
12395,6
12396,6
12397,6
12398,6
12399,6
12400,6
12401,6
12402,1
12403,1
12404,6
12405,6
12406,6
12407,6
12408,6
12409,6
12410,2
12411,5
12412,5
12413,5
12414,5
12415,5
12416,5
12417,5
12418,5
12419,5
12420,5
12421,5
12422,5
12423,5
12424,5
12425,5
12426,5
12427,5
12428,5
12429,5
12430,5
12431,5
12432,5
12433,5
12434,2
12435,2
12436,2
12437,5
12438,5
12439,5
12440,5
12441,5
12442,5
12443,5
12444,5
12445,5
12446,5
12447,5
12448,5
12449,3
12450,3
12451,2
12452,2
12453,6
12454,6
12455,1
12456,1
12457,1
12458,5
12459,5
12460,5
12461,5
12462,5
12463,7
12464,7
12465,7
12466,1
12467,6
12468,6
12469,6
12470,4
12471,4
12472,4
12473,5
12474,5
12475,5
12476,7
12477,7
12478,7
12479,5
12480,5
12481,5
12482,1
12483,1
12484,1
12485,1
12486,1
12487,1
12488,1
12489,1
12490,1
12491,1
12492,1
12493,1
12494,1
12495,6
12496,6
12497,6
12498,6
12499,6
12500,6
12501,6
12502,6
12503,6
12504,6
12505,6
12506,6
12507,6
12508,6
12509,6
12510,6
12511,6
12512,6
12513,6
12514,6
12515,6
12516,6
12517,1
12518,1
12519,1
12520,1
12521,1
12522,1
12523,6
12524,6
12525,7
12526,7
12527,7
12528,7
12529,7
12530,7
12531,7
12532,7
12533,7
12534,7
12535,7
12536,7
12537,7
12538,7
12539,7
12540,7
12541,7
12542,7
12543,7
12544,7
12545,7
12546,7
12547,7
12548,7
12549,7
12550,7
12551,7
12552,7
12553,7
12554,7
12555,8
12556,8
12557,8
12558,8
12559,8
12560,8
12561,8
12562,8
12563,8
12564,8
12565,8
12566,8
12567,8
12568,8
12569,8
12570,7
12571,7
12572,7
12573,7
12574,7
12575,7
12576,7
12577,7
12578,7
12579,8
12580,8
12581,8
12582,8
12583,8
12584,8
12585,8
12586,8
12587,8
12588,8
12589,8
12590,8
12591,8
12592,8
12593,7
12594,7
12595,7
12596,7
12597,7
12598,7
12599,7
12600,7
12601,7
12602,7
12603,7
12604,7
12605,7
12606,7
12607,7
12608,8
12609,8
12610,8
12611,8
12612,8
12613,8
12614,8
12615,8
12616,8
12617,8
12618,8
12619,8
12620,7
12621,7
12622,7
12623,7
12624,8
12625,8
12626,8
12627,8
12628,8
12629,8
12630,8
12631,8
12632,7
12633,7
12634,8
12635,8
12636,8
12637,8
12638,8
12639,8
12640,8
12641,5
12642,5
12643,5
12644,5
12645,5
12646,5
12647,2
12648,2
12649,2
12650,2
12651,2
12652,2
12653,2
12654,2
12655,2
12656,5
12657,5
12658,5
12659,5
12660,5
12661,5
12662,5
12663,5
12664,5
12665,5
12666,5
12667,5
12668,5
12669,5
12670,5
12671,5
12672,5
12673,5
12674,5
12675,5
12676,5
12677,5
12678,5
12679,5
12680,5
12681,5
